application_id,company_name,industry,loan_purpose,annual_revenue,loan_amount_requested,loan_to_revenue_ratio,years_in_business,num_employees,credit_score,debt_to_income_ratio,monthly_cash_flow,existing_loans,late_payments_12m,avg_daily_transactions,transaction_volatility,max_overdraft_30d,risk_tier,default_probability,default,application_date
APP-001407,"Wall, Douglas and Perez",Transportation,Business Expansion,360112.92,19387.52,0.0538,4.6,2,672,0.2682,2048.13,1,1,17.71,0.1788,0.0,A,0.3935,1,2025-11-25
APP-001408,Chavez Ltd,Transportation,Real Estate,29415086.27,111389.55,0.0038,1.2,20,687,0.6897,196120.07,2,2,4.87,0.1319,0.0,BB,0.8257,1,2025-11-25
APP-001409,Clarke-Walker,Retail,Equipment Purchase,68262.72,246569.72,3.6121,11.6,19,738,0.395,772.73,0,1,88.74,0.6353,560.72,AA,0.8565,1,2025-06-24
APP-001410,Vasquez Group,Technology,Working Capital,24659.42,10088.68,0.4091,11.6,157,731,0.1745,331.73,0,3,5.65,0.562,0.0,AA,0.7338,1,2025-04-17
APP-001411,Gonzalez-Cooley,Healthcare,Business Expansion,68628.73,50267.29,0.7325,9.4,54,567,0.4095,1262.5,1,1,5.51,0.356,0.0,BB,0.9335,1,2025-05-01
APP-001412,Jensen-Bennett,Real Estate,Debt Consolidation,1350149.74,93606.49,0.0693,0.0,1,680,0.2401,11230.83,3,0,71.0,0.3717,611.47,A,0.4286,1,2025-09-09
APP-001413,Walker-Allison,Media,Working Capital,165705.55,729853.58,4.4045,2.2,101,715,0.2681,1262.61,3,0,44.44,0.5574,0.0,AA,0.7449,1,2025-06-29
APP-001414,"Perez, Nolan and Hamilton",Technology,Real Estate,116603.96,119199.14,1.0223,8.5,16,609,0.2641,1055.15,1,0,12.55,0.7025,0.0,BBB,0.7748,1,2025-07-15
APP-001415,Reyes-Bryan,Energy,Debt Consolidation,258729.95,10718.33,0.0414,23.0,17,779,0.2127,2921.84,0,0,8.0,0.4594,356.53,AAA,0.1638,0,2025-04-22
APP-001416,Singh Ltd,Transportation,Debt Consolidation,466678.95,4521.76,0.0097,10.0,8,533,0.3186,7729.95,2,1,16.35,0.3335,0.0,B,0.9341,1,2025-12-09
APP-001417,"Acosta, Green and Gonzalez",Transportation,Equipment Purchase,716867.57,38049.81,0.0531,0.2,6,764,0.4274,9939.55,1,0,27.58,0.3959,0.0,AA,0.4757,0,2026-02-27
APP-001418,West-Wilkins,Energy,Research & Development,1337825.8,15930.36,0.0119,6.9,3,676,0.3173,25296.08,2,0,28.55,0.4278,21.16,A,0.2998,0,2026-03-22
APP-001419,"Ramos, Fleming and Johnson",Agriculture,Debt Consolidation,955454.06,2358.66,0.0025,3.0,42,609,0.3377,7917.49,1,0,42.87,0.483,0.0,BBB,0.6743,1,2025-07-18
APP-001420,Matthews-Hawkins,Media,Research & Development,806384.5,192811.01,0.2391,13.2,1,772,0.4338,7919.48,1,1,10.68,0.4367,0.0,AA,0.4785,0,2025-05-26
APP-001421,"Spencer, Pruitt and Gillespie",Finance,Business Expansion,198867.03,118114.81,0.5939,0.0,62,777,0.2189,2806.8,4,2,12.73,0.7568,0.0,AAA,0.8441,1,2025-08-22
APP-001422,"Wright, Gray and Mcknight",Finance,Working Capital,30878.36,302221.82,9.7875,2.9,1,607,0.6393,341.19,2,0,18.86,0.2502,0.0,BBB,0.9787,1,2025-12-21
APP-001423,"Moore, Small and Greene",Retail,Working Capital,147980.71,45499.12,0.3075,11.2,69,601,0.2001,864.36,1,3,34.55,0.3587,0.0,BBB,0.938,1,2026-03-18
APP-001424,Garza-Graham,Energy,Business Expansion,277601.53,34361.05,0.1238,3.9,7,681,0.1489,3437.13,3,0,23.05,0.7123,0.0,A,0.2858,0,2025-04-24
APP-001425,Smith-Brown,Energy,Working Capital,972032.02,35079.07,0.0361,7.5,8,754,0.2801,8269.1,0,0,30.68,0.1521,0.0,AAA,0.1362,0,2025-05-22
APP-001426,Floyd Inc,Finance,Debt Consolidation,15323115.86,78583.47,0.0051,1.1,2,783,0.1949,132728.42,1,1,6.13,0.6857,424.56,AAA,0.466,0,2025-11-27
APP-001427,Huff LLC,Real Estate,Research & Development,35184.4,186971.0,5.314,0.0,44,628,0.3667,713.47,1,0,212.94,0.5302,1197.43,BBB,0.9871,1,2026-03-05
APP-001428,Wolf-Montes,Healthcare,Real Estate,179674.32,58573.52,0.326,11.1,4,649,0.1892,888.76,1,2,135.66,0.5482,606.26,BBB,0.7716,0,2025-06-28
APP-001429,Pena Group,Energy,Debt Consolidation,143579.68,179436.69,1.2497,12.2,9,692,0.1832,1239.32,1,1,6.98,0.2762,0.0,A,0.3989,0,2025-10-24
APP-001430,Arnold-Andrews,Manufacturing,Debt Consolidation,517858.04,85464.15,0.165,4.2,56,691,0.2936,7977.83,1,2,25.8,0.3962,0.0,A,0.6124,1,2025-08-17
APP-001431,Brown-Lewis,Technology,Research & Development,2308843.41,117392.9,0.0508,7.7,7,779,0.1951,14964.08,4,0,31.44,0.218,415.05,AAA,0.1195,1,2025-05-24
APP-001432,Franklin and Sons,Media,Debt Consolidation,62465769.6,15954.6,0.0003,9.2,11,702,0.3359,962322.46,1,1,156.13,0.6714,0.0,AA,0.4674,0,2025-09-06
APP-001433,Lowe PLC,Healthcare,Real Estate,379833.17,76127.61,0.2004,2.2,62,648,0.1506,6487.18,2,0,142.44,0.5812,0.0,BBB,0.4225,0,2026-01-22
APP-001434,Baldwin and Sons,Finance,Debt Consolidation,165176.51,56617.77,0.3428,16.7,1,721,0.1285,2383.08,3,0,29.38,0.187,0.0,AA,0.106,1,2025-06-11
APP-001435,Ingram-Williams,Media,Business Expansion,533740.95,288906.91,0.5413,13.1,5,558,0.2708,6440.55,3,2,14.86,0.283,0.0,BB,0.9519,1,2026-02-13
APP-001436,Blanchard Ltd,Media,Business Expansion,444602.24,30985.26,0.0697,1.1,3,646,0.2709,4646.89,1,1,29.12,0.2944,0.0,BBB,0.6512,1,2025-11-13
APP-001437,Herrera and Sons,Agriculture,Equipment Purchase,6274.34,20986.73,3.3449,10.0,4,666,0.313,116.52,3,0,16.14,0.4469,46.19,A,0.7333,1,2025-09-10
APP-001438,Todd PLC,Manufacturing,Real Estate,147060.34,27343.84,0.1859,1.5,14,550,0.2555,2336.93,1,0,9.74,0.7896,0.0,BB,0.915,1,2025-05-08
APP-001439,"Guerra, Williams and Bryant",Transportation,Debt Consolidation,100592.9,215259.98,2.1399,0.9,447,734,0.3763,2058.18,2,0,24.67,0.1992,93.6,AA,0.5085,1,2025-06-01
APP-001440,Dawson and Sons,Transportation,Business Expansion,408545.61,81714.66,0.2,5.0,12,768,0.2073,3356.56,1,2,9.67,0.6791,0.0,AAA,0.6082,1,2026-01-10
APP-001441,Anderson-Atkins,Manufacturing,Real Estate,2375418.9,939751.41,0.3956,1.7,88,620,0.2299,23505.75,1,1,2.7,0.6534,0.0,BBB,0.8256,1,2026-01-25
APP-001442,"Howell, Williams and Bailey",Media,Debt Consolidation,828912.72,197035.13,0.2377,5.2,15,616,0.1862,15681.79,0,0,26.47,0.6931,0.0,BBB,0.6208,0,2025-04-25
APP-001443,"Edwards, Miller and Jordan",Energy,Business Expansion,4774418.56,56980.5,0.0119,4.3,21,676,0.2049,69950.12,0,0,20.64,0.5406,171.59,A,0.2744,0,2025-09-18
APP-001444,Moreno and Sons,Real Estate,Research & Development,295374.7,9399.31,0.0318,7.1,1,660,0.4701,1831.85,1,1,56.18,0.6172,467.87,A,0.7353,1,2025-12-08
APP-001445,"Curtis, Schultz and Schaefer",Technology,Research & Development,231711.49,34490.51,0.1489,7.6,8,609,0.4235,4643.02,1,0,42.76,0.4215,0.0,BBB,0.7032,1,2025-08-08
APP-001446,Clayton-Barton,Manufacturing,Equipment Purchase,31147.45,240857.39,7.7328,16.3,16,738,0.1397,622.9,2,0,26.98,0.3039,0.0,AA,0.6,1,2026-03-29
APP-001447,James-Martin,Real Estate,Equipment Purchase,103495.79,14292.26,0.1381,17.1,9,622,0.1427,1520.77,0,3,8.66,0.4585,0.0,BBB,0.8979,1,2025-10-31
APP-001448,Reeves-Herring,Manufacturing,Real Estate,383974.79,64253.66,0.1673,2.8,31,713,0.2125,7829.26,0,2,75.82,0.4927,591.18,AA,0.5602,1,2025-04-17
APP-001449,Meadows-Hernandez,Healthcare,Working Capital,886309.02,295355.14,0.3332,5.9,10,625,0.2881,10594.8,1,0,3.77,0.6629,0.0,BBB,0.6479,0,2026-01-30
APP-001450,Myers-Sanchez,Manufacturing,Research & Development,61283.01,154437.93,2.5201,9.0,6,448,0.3783,954.66,1,3,28.78,0.3173,61.76,B,0.9994,1,2025-08-25
APP-001451,"Anderson, Foster and Peters",Real Estate,Equipment Purchase,2415270.64,25555.75,0.0106,4.0,28,741,0.2826,32406.37,0,0,8.64,0.2212,0.0,AA,0.1558,0,2025-09-07
APP-001452,Mason-Rangel,Media,Research & Development,281590.27,30842.9,0.1095,7.0,39,689,0.2755,1757.17,0,1,16.21,0.7353,0.0,A,0.519,0,2026-02-22
APP-001453,"Alexander, Santiago and Osborn",Retail,Real Estate,972154.24,284684.69,0.2928,13.6,5,679,0.2164,5247.89,1,0,40.38,0.2355,0.0,A,0.1987,0,2025-12-21
APP-001454,Fisher PLC,Energy,Research & Development,163654.33,128963.99,0.788,0.1,22,679,0.4069,3029.03,2,2,6.97,0.3339,481.75,A,0.8943,1,2025-08-03
APP-001455,Lindsey PLC,Agriculture,Equipment Purchase,12210.36,23583.07,1.9314,3.5,16,673,0.1567,123.24,2,0,46.85,0.5524,0.0,A,0.4873,0,2026-03-11
APP-001456,Ross Ltd,Agriculture,Working Capital,787004.01,248773.94,0.3161,10.8,32,704,0.2813,3795.67,2,2,83.4,0.4634,51.94,AA,0.585,1,2026-03-06
APP-001457,Barker-Rich,Manufacturing,Research & Development,9128.34,2842.0,0.3113,3.6,15,614,0.2079,167.34,2,1,20.67,0.4781,552.1,BBB,0.7605,1,2025-07-23
APP-001458,Porter-Wilson,Energy,Working Capital,6101136.24,14688.92,0.0024,7.4,19,708,0.1762,94317.6,3,0,36.81,0.1969,0.0,AA,0.1084,0,2025-07-14
APP-001459,Suarez PLC,Media,Business Expansion,400628.95,5287.98,0.0132,0.0,21,638,0.1808,4236.83,0,1,12.12,0.1533,465.92,BBB,0.694,1,2026-01-10
APP-001460,Phillips Ltd,Retail,Working Capital,1786138.85,31613.29,0.0177,14.5,106,661,0.2321,19301.31,0,3,14.4,0.418,0.0,A,0.8244,1,2026-03-10
APP-001461,Anderson Ltd,Retail,Business Expansion,5353636.53,22866.96,0.0043,4.5,11,595,0.3181,69270.02,1,1,22.25,0.5975,0.0,BB,0.8657,1,2025-08-18
APP-001462,"Lin, Cannon and Wilson",Technology,Equipment Purchase,741355.27,5406.95,0.0073,11.7,9,604,0.1,11843.55,2,3,15.89,0.3048,0.0,BBB,0.8932,1,2025-04-13
APP-001463,Foster Group,Retail,Equipment Purchase,21597682.77,1247620.85,0.0578,9.6,5,733,0.1186,385700.14,0,1,16.18,0.1118,236.6,AA,0.1686,1,2025-10-02
APP-001464,Everett-Chen,Transportation,Debt Consolidation,1516762.66,42669.66,0.0281,4.5,295,732,0.2541,11725.04,2,0,15.78,0.2154,0.0,AA,0.1432,0,2025-09-17
APP-001465,Ritter Group,Healthcare,Research & Development,28992.7,139778.23,4.8212,3.3,322,727,0.1739,420.13,5,1,33.93,0.1731,0.0,AA,0.7582,1,2026-03-24
APP-001466,Waller-Rodriguez,Retail,Equipment Purchase,115526.24,20248.18,0.1753,4.4,111,794,0.4653,2004.74,2,0,34.24,0.5308,0.0,A,0.3526,0,2025-08-01
APP-001467,Davis Inc,Media,Real Estate,226779.51,95873.03,0.4228,8.8,148,696,0.2401,984.22,1,2,37.57,0.153,0.0,A,0.4746,0,2026-01-08
APP-001468,Cruz PLC,Transportation,Debt Consolidation,138526.98,2346.43,0.0169,12.3,43,676,0.2888,953.09,0,1,98.86,0.6257,52.74,A,0.5335,1,2025-06-30
APP-001469,Garza and Sons,Real Estate,Equipment Purchase,529333.1,48973.39,0.0925,12.1,2,587,0.0612,8230.69,1,2,20.21,0.4923,0.0,BB,0.8664,1,2026-01-15
APP-001470,"Duffy, Harris and Nixon",Manufacturing,Research & Development,1185372.88,18547.18,0.0156,4.7,2,813,0.0171,24002.71,1,2,6.61,0.1534,0.0,AAA,0.2679,0,2025-04-21
APP-001471,Lee LLC,Healthcare,Equipment Purchase,23571.1,85728.03,3.637,11.8,313,565,0.4919,326.37,1,0,14.44,0.3634,0.0,BB,0.9729,1,2026-03-25
APP-001472,Brown-Brandt,Energy,Business Expansion,994429.41,219665.33,0.2209,15.3,32,680,0.6536,9601.51,2,1,18.84,0.7948,0.0,BB,0.817,1,2026-01-15
APP-001473,Brown LLC,Media,Working Capital,1726818.19,15476.03,0.009,8.0,15,660,0.3209,19946.06,2,1,91.24,0.6326,0.0,A,0.6408,0,2025-12-16
APP-001474,Davis Ltd,Retail,Research & Development,1380638.03,21784.63,0.0158,8.3,231,624,0.2287,27391.78,5,2,9.26,0.6729,0.0,BBB,0.8681,1,2025-12-24
APP-001475,Jensen Group,Manufacturing,Research & Development,76114.51,25914.98,0.3405,14.1,124,704,0.2296,399.31,3,0,15.69,0.257,0.0,AA,0.1519,0,2025-09-11
APP-001476,"Terry, Cline and Brock",Agriculture,Business Expansion,1093150.37,69240.91,0.0633,13.8,2,799,0.4747,13883.25,1,1,52.31,0.182,0.0,A,0.3929,0,2025-04-24
APP-001477,"Turner, Rodriguez and Knight",Technology,Real Estate,7418516.14,3395.1,0.0005,16.1,155,775,0.2197,67213.83,1,0,38.26,0.1868,0.0,AAA,0.1161,1,2026-01-31
APP-001478,"Werner, Todd and Osborn",Finance,Debt Consolidation,64084.35,172026.84,2.6844,11.0,1,700,0.2509,297.11,1,2,2.99,0.6495,1606.58,AA,0.9016,1,2026-04-04
APP-001479,"Rivera, Evans and Hensley",Retail,Equipment Purchase,51603.46,16350.55,0.3168,8.9,81,724,0.2376,1022.38,0,0,53.39,0.7672,0.0,AA,0.2846,1,2025-06-01
APP-001480,Valdez-Newton,Manufacturing,Research & Development,992619.1,132130.42,0.1331,9.1,6,582,0.6869,10643.52,3,0,44.1,0.6418,0.0,BB,0.9245,1,2025-04-10
APP-001481,Liu-Ray,Manufacturing,Real Estate,112207.54,35039.58,0.3123,9.4,49,683,0.1894,1832.36,1,1,59.89,0.6708,0.0,A,0.481,1,2025-09-28
APP-001482,Horne-Schmitt,Real Estate,Real Estate,1300273.5,3937759.7,3.0284,8.8,5,671,0.1931,26125.33,0,1,19.14,0.6328,0.0,A,0.8145,1,2025-11-30
APP-001483,Meyers and Sons,Retail,Real Estate,94387.65,11841.59,0.1255,4.3,3,576,0.427,1506.68,2,1,22.99,0.1289,0.0,BB,0.8735,1,2025-11-05
APP-001484,Barnes PLC,Agriculture,Debt Consolidation,1335417.3,36137.69,0.0271,6.6,43,715,0.1852,15469.75,2,0,9.39,0.4297,0.0,AA,0.1531,0,2025-09-17
APP-001485,"Morgan, Hodge and Mason",Media,Business Expansion,2032996.2,19235.65,0.0095,15.8,3,721,0.2613,15760.26,1,1,41.39,0.3706,0.0,AA,0.3049,0,2026-04-05
APP-001486,Young-Reyes,Agriculture,Research & Development,136825046.44,25993.91,0.0002,9.9,7,691,0.2379,2225720.16,0,1,4.2,0.7401,428.54,A,0.4637,1,2025-09-29
APP-001487,Barrett Ltd,Agriculture,Research & Development,122772.91,8596.6,0.07,0.3,9,666,0.4403,648.45,0,0,10.68,0.2543,0.0,A,0.6028,1,2025-06-08
APP-001488,"Ruiz, Stephens and Baker",Media,Equipment Purchase,78055.18,607442.03,7.7822,6.1,1,532,0.3421,1499.85,3,0,21.29,0.1668,0.0,B,0.9855,1,2025-11-07
APP-001489,"Cruz, Wright and Watson",Healthcare,Real Estate,783024.28,1372.66,0.0018,13.0,30,810,0.1465,3554.82,0,2,28.54,0.509,0.0,AAA,0.4607,0,2026-03-07
APP-001490,Miller-Garrett,Real Estate,Equipment Purchase,119312.03,15049.7,0.1261,11.2,30,640,0.2677,615.58,2,2,89.08,0.4684,0.0,BBB,0.8043,1,2025-05-16
APP-001491,Valenzuela-Hernandez,Real Estate,Equipment Purchase,17123399.85,2577.64,0.0002,6.2,12,639,0.469,144893.88,2,3,35.0,0.1559,0.0,BBB,0.9122,1,2025-11-26
APP-001492,Smith-Smith,Manufacturing,Working Capital,2999.92,25204.72,8.4018,8.1,84,536,0.4697,56.24,2,0,33.34,0.6688,219.69,B,0.9948,1,2026-01-22
APP-001493,Brown-Lee,Agriculture,Working Capital,1451934.64,234144.57,0.1613,4.7,7,651,0.039,22793.05,2,0,42.63,0.2841,92.98,A,0.2159,0,2026-03-10
APP-001494,Turner-Allen,Media,Real Estate,2453011.5,165345.25,0.0674,7.1,62,696,0.2239,25685.32,0,1,20.46,0.6704,485.42,A,0.4162,1,2025-05-05
APP-001495,Reed Ltd,Real Estate,Research & Development,4211996.3,6966.18,0.0017,0.6,28,665,0.0727,39422.62,3,0,23.59,0.4826,0.0,A,0.3836,0,2026-01-27
APP-001496,Gill and Sons,Technology,Research & Development,7764088.64,441450.18,0.0569,13.0,40,593,0.1649,69230.21,0,1,17.15,0.5762,399.39,BB,0.7967,1,2025-07-28
APP-001497,Ponce-White,Manufacturing,Equipment Purchase,380075.32,4648.28,0.0122,10.6,3,729,0.1801,5211.89,1,2,14.5,0.4367,0.0,AA,0.4622,0,2025-09-06
APP-001498,Garcia Inc,Energy,Real Estate,588801.42,3127.59,0.0053,2.5,78,723,0.2448,8515.33,0,1,10.34,0.7854,0.0,AA,0.4786,0,2026-03-21
APP-001499,Harris-Schultz,Media,Research & Development,282359.6,72631.72,0.2572,4.9,554,671,0.3965,5105.63,0,2,4.2,0.1559,0.0,A,0.697,1,2025-06-20
APP-001500,Navarro PLC,Retail,Equipment Purchase,481270.84,63919.61,0.1328,15.0,15,792,0.1011,9710.79,0,3,46.58,0.7349,0.0,AAA,0.712,1,2025-04-08
APP-001501,"Richardson, Roberts and Mathews",Retail,Research & Development,725479.51,19304.81,0.0266,4.2,1,672,0.2535,8746.13,0,0,17.54,0.1112,0.0,A,0.201,0,2025-07-09
APP-001502,Ramos-Smith,Transportation,Research & Development,1718142.63,66920.68,0.0389,1.8,278,652,0.3775,15381.12,3,0,21.3,0.4413,0.0,A,0.5119,0,2025-10-07
APP-001503,Wright-Zimmerman,Agriculture,Equipment Purchase,79783.99,497874.91,6.2403,11.2,22,656,0.3263,525.25,1,2,27.2,0.6503,0.0,A,0.9816,1,2026-01-11
APP-001504,Mooney-Sutton,Agriculture,Working Capital,1508892.56,146554.31,0.0971,6.1,8,575,0.3979,10913.61,2,1,4.23,0.1432,0.0,BB,0.8629,1,2025-11-09
APP-001505,Jones Inc,Healthcare,Real Estate,45276.79,85872.32,1.8966,3.8,11,601,0.2078,431.02,3,0,7.86,0.7577,0.0,BBB,0.8607,1,2026-02-02
APP-001506,Payne-Davis,Manufacturing,Research & Development,56086.42,244326.09,4.3562,1.7,7,698,0.0965,863.73,2,1,11.99,0.3521,73.55,A,0.7548,1,2025-06-26
APP-001507,"Taylor, Francis and Johnson",Finance,Research & Development,3908415.92,37041.79,0.0095,13.9,1,728,0.4683,50420.22,0,2,32.9,0.6896,0.0,A,0.7465,0,2025-10-19
APP-001508,"Hernandez, Mitchell and Webb",Healthcare,Working Capital,5035903.19,163118.46,0.0324,4.3,2,728,0.1346,66518.5,3,0,13.59,0.1534,241.47,AA,0.0969,0,2025-10-09
APP-001509,Torres Group,Retail,Research & Development,5423775.96,10786.83,0.002,10.4,1,581,0.0246,108040.93,3,0,16.68,0.2072,272.94,BB,0.4535,1,2025-11-02
APP-001510,Jones LLC,Energy,Equipment Purchase,719909.96,27277.97,0.0379,13.5,3,630,0.2091,12440.8,1,1,23.26,0.3082,0.0,BBB,0.5855,1,2025-09-30
APP-001511,"Alvarez, Ross and Smith",Manufacturing,Debt Consolidation,720724.42,14723.49,0.0204,5.4,24,633,0.2168,11704.83,3,0,21.21,0.6188,1215.32,BBB,0.6273,1,2025-11-09
APP-001512,"Beck, Jacobson and Garner",Transportation,Business Expansion,3287393.2,98092.6,0.0298,4.4,118,682,0.3398,23827.38,0,0,21.16,0.4549,0.0,A,0.3081,1,2025-08-11
APP-001513,"Barrett, Carter and Floyd",Technology,Research & Development,1707301.93,13579.04,0.008,3.0,20,716,0.3664,27295.98,2,2,21.37,0.6623,0.0,AA,0.7037,1,2025-06-14
APP-001514,Horn-Smith,Media,Debt Consolidation,237358.44,70966.69,0.299,8.0,9,679,0.4689,2547.12,2,0,36.74,0.6726,45.21,A,0.512,1,2026-03-03
APP-001515,"Arnold, Vega and Ramirez",Transportation,Working Capital,752879.94,237363.1,0.3153,17.8,7,679,0.5005,9327.23,0,0,11.98,0.4472,4.7,A,0.4447,1,2025-07-26
APP-001516,"Anderson, Porter and Williams",Healthcare,Research & Development,3496.67,674846.69,192.9972,5.4,89,698,0.1831,41.89,0,0,20.06,0.7607,0.0,A,0.7897,1,2025-09-25
APP-001517,Johnson-Downs,Agriculture,Equipment Purchase,1486394.86,51056.1,0.0343,6.4,21,691,0.1151,26394.44,4,1,50.91,0.4488,0.0,A,0.2877,1,2025-09-09
APP-001518,Bautista Inc,Technology,Working Capital,5360252.85,12102.76,0.0023,2.5,30,650,0.3263,68764.39,2,0,24.72,0.1149,833.12,A,0.3443,0,2026-01-28
APP-001519,Mathis Group,Retail,Equipment Purchase,48639619.48,22296.52,0.0005,7.4,65,587,0.2007,534137.47,2,1,13.17,0.1149,0.0,BB,0.7114,1,2025-09-11
APP-001520,Sullivan-Guzman,Media,Real Estate,36299465.91,282656.05,0.0078,20.0,41,593,0.0896,689353.46,1,0,34.32,0.2374,0.0,BB,0.4486,0,2026-01-25
APP-001521,Colon-White,Real Estate,Research & Development,7052.39,120309.29,17.0594,8.3,3,641,0.1258,146.18,1,0,6.21,0.4715,0.0,BBB,0.8611,1,2026-01-06
APP-001522,"Lutz, Johnson and Sharp",Healthcare,Real Estate,10291010.04,61681.59,0.006,6.3,115,533,0.5371,206945.12,0,1,18.99,0.4711,0.0,B,0.9718,1,2025-10-20
APP-001523,"Boyle, Barrett and Sosa",Finance,Equipment Purchase,1507423.06,73008.05,0.0484,1.7,23,825,0.2781,25147.61,4,0,117.12,0.3123,186.33,AAA,0.2021,0,2025-05-19
APP-001524,Scott-Roach,Technology,Business Expansion,1149750.85,55867.11,0.0486,0.6,11,567,0.106,9085.95,0,1,3.53,0.5226,0.0,BB,0.9194,1,2025-08-20
APP-001525,Harding-Williams,Manufacturing,Working Capital,211327.78,115077.49,0.5445,11.2,6,698,0.1391,1596.66,2,1,14.37,0.5905,0.0,A,0.3682,0,2026-01-12
APP-001526,"Flores, Snyder and Ellis",Media,Working Capital,31984.07,36241.05,1.1331,16.9,5,693,0.0727,195.98,1,2,37.48,0.4749,0.0,A,0.5662,1,2025-08-01
APP-001527,Cox-Stewart,Healthcare,Working Capital,456420.2,13305.53,0.0292,8.0,48,770,0.2165,3778.0,2,0,41.51,0.2361,0.0,AAA,0.128,0,2025-05-29
APP-001528,Bell-Reeves,Energy,Research & Development,51336.32,34659.89,0.6752,0.2,34,613,0.1402,289.69,0,0,27.18,0.124,0.0,BBB,0.6647,1,2025-09-01
APP-001529,"Johnson, Taylor and Jones",Energy,Real Estate,454071.31,25103.55,0.0553,1.7,13,583,0.1174,2757.2,2,1,16.73,0.2202,0.0,BB,0.7596,1,2025-08-07
APP-001530,Mcguire-Pace,Energy,Business Expansion,3137169.42,56396.92,0.018,17.2,38,823,0.3519,18153.01,2,1,27.12,0.3927,943.2,AA,0.3736,0,2026-03-20
APP-001531,Jones LLC,Agriculture,Working Capital,251191.01,19688.16,0.0784,2.9,227,593,0.4961,2429.42,3,2,14.52,0.5959,0.0,BB,0.9656,1,2025-09-29
APP-001532,"Morrison, Moses and Cruz",Technology,Equipment Purchase,514523.25,787244.88,1.53,10.2,15,591,0.1532,4551.72,1,2,32.72,0.4728,97.59,BB,0.9406,1,2025-07-11
APP-001533,Torres Group,Retail,Business Expansion,95277.08,114106.3,1.1976,3.2,1,673,0.1829,1356.97,2,1,13.37,0.2321,0.0,A,0.4975,1,2025-04-27
APP-001534,"Hall, Le and Wagner",Technology,Research & Development,743156.51,430372.15,0.5791,9.6,5,686,0.085,12724.7,2,1,11.86,0.5564,0.0,A,0.3802,0,2025-12-02
APP-001535,"Lee, Morse and Patton",Retail,Research & Development,94326.97,176948.15,1.8759,7.6,31,795,0.2648,673.98,1,0,11.96,0.5637,0.0,AAA,0.4119,0,2025-10-14
APP-001536,Lang-Brown,Manufacturing,Working Capital,698684.14,14680.7,0.021,11.5,22,616,0.3988,8149.89,1,1,8.35,0.6616,0.0,BBB,0.8485,1,2026-02-15
APP-001537,Malone-Arroyo,Energy,Debt Consolidation,409682.96,62232.52,0.1519,5.3,9,755,0.1851,2362.76,3,0,14.26,0.2182,0.0,AAA,0.1248,0,2025-06-11
APP-001538,Norman-Salazar,Manufacturing,Working Capital,4465.67,93375.73,20.9097,17.8,2,750,0.2502,88.18,1,1,4.12,0.7241,0.0,AAA,0.897,1,2026-03-06
APP-001539,Dixon Inc,Technology,Equipment Purchase,143256.65,10830.77,0.0756,7.7,12,642,0.2408,2241.52,0,1,22.27,0.1696,657.63,BBB,0.5098,1,2025-11-11
APP-001540,Paul-James,Transportation,Research & Development,706212.6,19202.84,0.0272,10.0,143,676,0.2861,14694.47,1,0,23.75,0.3473,0.0,A,0.254,0,2025-07-16
APP-001541,Cohen Inc,Media,Debt Consolidation,64484.44,327398.61,5.0772,2.8,19,689,0.4929,973.28,0,3,17.57,0.6156,0.0,A,0.991,1,2025-10-18
APP-001542,Lopez-Lopez,Energy,Research & Development,11281154.55,81578.4,0.0072,13.6,5,668,0.4883,207778.94,3,3,2.08,0.5775,0.0,A,0.9177,1,2026-01-30
APP-001543,Flowers-Lewis,Real Estate,Real Estate,857439.38,354838.28,0.4138,3.7,1,529,0.4228,13662.62,2,0,22.95,0.5973,0.0,B,0.9491,1,2025-10-07
APP-001544,Henry and Sons,Retail,Working Capital,157503.83,429152.06,2.7247,11.3,11,641,0.2027,1431.52,1,0,38.64,0.3883,0.0,BBB,0.685,1,2025-09-14
APP-001545,Meyers PLC,Technology,Working Capital,3764279.93,8683.37,0.0023,10.6,64,701,0.1791,42959.35,0,0,56.95,0.1179,308.26,AA,0.0964,0,2025-12-15
APP-001546,Miller Ltd,Finance,Working Capital,734127.63,82214.55,0.112,14.7,1,686,0.2757,14722.09,1,0,64.2,0.7917,0.0,A,0.3508,0,2026-03-28
APP-001547,Hudson PLC,Media,Debt Consolidation,689789.83,117042.24,0.1697,0.0,28,595,0.4155,13460.38,3,0,5.83,0.5039,0.0,BB,0.8991,1,2026-01-12
APP-001548,Brown-Fitzgerald,Healthcare,Equipment Purchase,398795.98,23707.15,0.0594,7.0,56,672,0.3481,4890.9,1,1,4.1,0.4281,0.0,A,0.5369,1,2025-04-09
APP-001549,Perez-Gomez,Technology,Real Estate,10532.04,72668.16,6.8997,9.2,5,613,0.0969,48.63,3,0,40.06,0.2689,0.0,BBB,0.8795,1,2025-05-16
APP-001550,Love Inc,Manufacturing,Debt Consolidation,1243250.77,123202.37,0.0991,11.4,19,625,0.4706,13709.37,0,1,200.43,0.3915,0.0,BBB,0.801,0,2025-05-24
APP-001551,"Bradford, Hall and Hale",Technology,Debt Consolidation,24640.51,22025.4,0.8939,0.0,13,679,0.1018,137.71,2,1,45.03,0.6597,0.0,A,0.7235,1,2026-03-15
